t,team,dept_bin,team_dept_idx,split_code,quarter,day_num,week_of_study,actual_productivity,productivity_beta,logit_productivity,low_productivity,low_productivity_abs,productivity_gap,log_incentive,log_wip_imputed,log_over_time,log_smv,log_workers,targeted_productivity,no_of_style_change,idle_event,wip_missing_flag,incentive_above_695,incentive_zero,style_change_flag,outlier_flag,workers_per_smv,cum_overtime_team,incentive_x_log_wip,log_wip_x_log_workers,incentive_x_workers,sin_dow,cos_dow,log_incentive_s,log_wip_imputed_s,log_over_time_s,log_smv_s,log_workers_s,targeted_productivity_s,no_of_style_change_s,sin_dow_s,cos_dow_s,t_s
23,6,1,20,0,4,4,4,0.437995338,0.4380471380517962,-0.24909144513040676,0,1,0.08799533800000003,3.1780538303479458,6.238324625039508,7.496097345175956,2.933324813425374,3.4657359027997265,0.35,0,0,0,0,0,0,0,1.703033528472592,151155,19.82573146956072,21.620385626319063,11.014295260867067,-0.8660254037844384,-0.5000000000000004,0.6025819432328481,0.6421850861014123,-0.40572287846610844,0.6275035398673704,0.2493152779723679,-3.7235235970913716,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,7,0,9,0,4,4,4,0.406354167,0.40643240077861315,-0.37873348742988844,1,1,-0.193645833,0.0,0.0,6.8679744089702925,1.3711807233098425,2.0794415416798357,0.6,0,0,1,0,1,0,0,2.030456852791878,233850,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0992948748235933,-1.329301807783477,-1.2861509192422065,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,7,1,21,0,4,4,4,0.285333333,0.2855126702322473,-0.9172788569989156,1,1,-0.31466666699999996,0.0,6.8658910748834385,8.79497643168877,3.1587011018321305,4.007333185232471,0.6,0,0,0,0,1,0,0,2.336448598130841,240450,0.0,27.513913150571845,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,0.8248046408398828,0.547522775860096,0.8766351148560375,0.8660491749180281,-1.2861509192422065,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,8,0,10,0,4,4,4,0.553333333,0.5532887771662489,0.21396771433202488,1,1,-0.09666666700000004,0.0,0.0,6.8679744089702925,1.423108334242607,2.0794415416798357,0.65,0,0,1,0,1,0,0,1.9277108433734937,215220,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0418939495153812,-1.329301807783477,-0.7986763836723731,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,8,1,22,0,4,4,4,0.467693269,0.4677202587502089,-0.12929880107069097,1,1,-0.23230673099999993,0.0,5.820082930352362,8.738895704934043,3.6399517804905126,3.9512437185814275,0.7,0,0,0,0,1,0,0,1.36518771331058,221460,0.0,22.996566120177757,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,0.5204782738971834,0.506365204208124,1.4086109512942657,0.8021783312721362,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,9,1,23,0,4,4,4,0.750593103,0.7503837520367586,1.100660014671362,0,0,0.050593103000000084,4.1588830833596715,7.201170883281678,8.848078421168667,3.3714252233284854,4.060443010546419,0.7,0,0,0,0,0,0,0,1.9917582417582418,242940,29.948827766862394,29.239943980771475,16.886907747507518,-0.8660254037844384,-0.5000000000000004,1.0927397937785401,0.9223698458276784,0.5864942561413656,1.1117809494117135,0.9265270070534614,-0.3112018481025408,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,10,0,1,0,4,4,4,0.840533333,0.840248844,1.6600807612850594,0,0,0.04053333299999995,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,257550,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,10,1,13,0,4,4,4,0.850532143,0.8502393007752715,1.7364791584990642,0,0,0.050532142999999974,4.110873864173311,7.069874128458572,8.812992231969966,3.1144038032714896,4.02535169073515,0.8,0,0,0,0,0,0,0,2.4866785079928952,264270,29.063360777675413,28.458729776275405,16.547713059548975,-0.8660254037844384,-0.5000000000000004,1.0687477527474374,0.8841629676391382,0.5607445480062361,0.8276687580304326,0.8865674150869745,0.663747223037126,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,11,0,2,0,4,4,4,0.259375,0.2595760233918129,-1.048173342743709,1,1,-0.24062499999999998,0.0,0.0,6.8679744089702925,1.0647107369924282,2.0794415416798357,0.5,0,0,1,0,1,0,0,2.7586206896551726,256440,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.4380676486489155,-1.329301807783477,-2.2610999903818723,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,11,1,14,0,4,4,4,0.500567308,0.5005668340584796,0.002267337205248443,0,1,0.0005673080000000441,3.8501476017100584,7.254177846456518,8.679482094459956,3.0007198150650303,3.9889840465642745,0.5,0,0,0,0,0,0,0,2.6865671641791042,262320,27.929655437912796,28.936799700455033,15.358177360139125,-0.8660254037844384,-0.5000000000000004,0.9384528782854576,0.9377946793499852,0.4627616335753051,0.702002161810015,0.8451544323417699,-2.2610999903818723,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,12,0,3,0,4,4,4,0.755555556,0.755342059294904,1.1273096307003434,0,0,0.005555556000000017,0.0,0.0,6.985641817639208,1.4060969884160703,2.1972245773362196,0.75,0,0,1,0,1,0,0,2.2058823529411766,150255,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004,-0.9856129740972022,-1.1731446939116332,-0.7803455191751631,-1.0606983384260422,-1.1951785524965162,0.1762726874672926,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
23,12,1,15,0,4,4,4,0.750283333,0.7500742408253969,1.0990082789402598,0,0,0.00028333300000005224,3.828641396489095,7.265429723253953,8.188966863648876,2.725235025856311,3.5553480614894135,0.75,0,0,0,0,0,0,0,2.293577981651376,153855,27.816725001732394,25.831131482458506,13.612152767145625,-0.8660254037844384,-0.5000000000000004,0.9277054058868384,0.9410689345802173,0.10277315042340172,0.39748051090269754,0.3513594676960609,0.1762726874672926,-0.22888618729874646,-1.2647205579438705,-0.736328099691826,0.3007999431068082
24,1,0,0,0,0,5,5,0.853666667,0.8533712061253134,1.761290448681675,0,0,0.10366666700000005,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.75,0,0,1,0,1,0,0,2.5380710659898478,264870,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,1,1,12,0,0,5,5,0.850362069,0.8500693688588137,1.7351452285062192,0,0,0.100362069,4.406719247264253,7.365180126021013,8.848078421168667,3.1328821117012247,4.060443010546419,0.75,0,0,0,1,0,0,0,2.528334786399302,271830,32.45628102090495,29.905894164117417,17.893232366994514,-0.8660254037844386,0.5000000000000001,1.2165929935214597,0.970095939039799,0.5864942561413656,0.8480947314758638,0.9265270070534614,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,2,0,4,0,0,5,5,0.773333333,0.7731049843508772,1.2259274291577404,1,0,-0.02666666700000009,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,261900,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,2,1,16,0,0,5,5,1.000230409,0.9995822890559732,7.780303087908306,0,0,0.200230409,4.736198448394496,7.256297239690681,8.830689198760998,3.1144038032714896,4.04305126783455,0.8,0,0,0,1,0,0,0,2.5310834813499112,268740,34.36726372771226,29.337581754715753,19.148693141497397,-0.8660254037844386,0.5000000000000001,1.3812463381577667,0.938411415073883,0.5737323286730242,0.8276687580304326,0.9067224814303124,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,3,0,5,0,0,5,5,0.4925,0.4925062656641604,-0.029977182011502262,1,1,-0.30750000000000005,0.0,0.0,6.8679744089702925,1.3711807233098425,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.030456852791878,243870,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0992948748235933,-1.329301807783477,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,3,1,17,0,0,5,5,0.950185965,0.9498098697911446,2.9404434295203643,0,0,0.15018596499999992,4.61512051684126,7.160845906664299,8.830689198760998,3.1144038032714896,4.04305126783455,0.8,0,0,0,1,0,0,0,2.5310834813499112,250710,33.04816686178516,28.951667121706944,18.6591688568243,-0.8660254037844386,0.5000000000000001,1.3207390699493387,0.9106354242751299,0.5737323286730242,0.8276687580304326,0.9067224814303124,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,4,0,6,0,0,5,5,0.989,0.9885914786967419,4.461920622353098,0,0,0.18899999999999995,0.0,0.0,7.0909098220799835,1.4586150226995167,2.302585092994046,0.8,0,0,1,0,1,0,0,2.3255813953488373,314820,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0026447575066062,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,4,1,18,0,0,5,5,0.9008,0.9004651629072682,2.2024037730579997,0,0,0.1008,4.48863636973214,7.275864600546533,8.839421607620602,3.1144038032714896,4.051784947803305,0.8,0,0,0,1,0,0,0,2.5532859680284195,321720,32.65871046725977,29.480238670749348,18.186989279043154,-0.8660254037844386,0.5000000000000001,1.2575301092818796,0.9441054459255823,0.5801410320570825,0.8276687580304326,0.9166677981010531,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,5,1,19,0,0,5,5,0.800473729,0.8002227066700084,1.3876868595048812,0,0,0.150473729,4.406719247264253,6.923628628138427,8.865170419651774,3.0344721018699214,4.07753744390572,0.65,0,0,0,1,0,0,0,2.837902837902838,263100,30.510487536527407,28.23135497893203,17.968562735500022,-0.8660254037844386,0.5000000000000001,1.2165929935214597,0.841606058872566,0.5990380513621463,0.7393120333613457,0.9459929771454892,-0.7986763836723731,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,6,0,8,0,0,5,5,0.899,0.8986666666666666,2.1824967706259755,0,0,0.399,0.0,0.0,7.0909098220799835,1.0647107369924282,2.302585092994046,0.5,0,0,1,0,1,0,0,3.4482758620689657,152355,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.4380676486489155,-1.0752012122964671,-2.2610999903818723,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,6,1,20,0,0,5,5,0.500117677,0.5001175786900585,0.0004703147689031588,0,1,0.00011767699999998271,3.1780538303479458,6.576469569048224,8.284251797621916,2.933324813425374,3.4965075614664802,0.5,0,0,0,0,0,0,0,1.7562533262373603,156315,20.90037430408041,22.99467557593132,11.112089248559103,-0.8660254037844386,0.5000000000000001,0.6025819432328481,0.7405840351326963,0.1727026382223141,0.6275035398673704,0.28435593563553735,-2.2610999903818723,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,7,1,21,0,0,5,5,0.48792,0.4879300918964077,-0.048289013703071156,1,1,-0.16208,0.0,6.7226297948554485,8.79497643168877,3.1587011018321305,4.007333185232471,0.65,0,0,0,0,1,0,0,2.336448598130841,247050,0.0,26.9398174689568,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,0.7831161293261122,0.547522775860096,0.8766351148560375,0.8660491749180281,-0.7986763836723731,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,8,0,10,0,0,5,5,0.877552083,0.8772366677259817,1.9665184425363817,0,0,0.22755208299999996,0.0,0.0,6.8679744089702925,1.423108334242607,2.0794415416798357,0.65,0,0,1,0,1,0,0,1.9277108433734937,222420,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0418939495153812,-1.329301807783477,-0.7986763836723731,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,9,1,23,0,0,5,5,0.850170115,0.8498775752213867,1.7336411835545447,0,0,0.150170115,3.9889840465642745,7.065613363597717,8.848078421168667,3.3714252233284854,4.060443010546419,0.7,0,0,0,0,0,0,0,1.9917582417582418,249900,28.184618986582638,28.689520397443726,16.19704239105308,-0.8660254037844386,0.5000000000000001,1.0078347540586252,0.8829231005590413,0.5864942561413656,1.1117809494117135,0.9265270070534614,-0.3112018481025408,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,10,0,1,0,0,5,5,0.85695,0.8566517961570593,1.7877548681194477,0,0,0.056949999999999945,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,265470,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,10,1,13,0,0,5,5,0.900129762,0.8997954848387636,2.19495424930865,0,0,0.10012976200000001,4.48863636973214,6.9930151229329605,8.812992231969966,3.1144038032714896,4.02535169073515,0.8,0,0,0,1,0,0,0,2.4866785079928952,272190,31.389102014883758,28.149345248434663,18.068339999996553,-0.8660254037844386,0.5000000000000001,1.2575301092818796,0.8617972765314961,0.5607445480062361,0.8276687580304326,0.8865674150869745,0.663747223037126,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,11,0,2,0,0,5,5,0.864583333,0.8642787521035923,1.8512922120070192,0,0,0.26458333300000003,0.0,0.0,6.8679744089702925,1.0647107369924282,2.0794415416798357,0.6,0,0,1,0,1,0,0,2.7586206896551726,263280,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.4380676486489155,-1.329301807783477,-1.2861509192422065,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,11,1,14,0,0,5,5,0.60059761,0.6005135685547202,0.40760543590516607,0,1,0.0005976100000000262,3.8501476017100584,7.379008127628304,8.371242135931933,3.0007198150650303,3.9318256327243257,0.6,0,0,0,0,0,0,0,2.5373134328358207,267600,28.410270445587145,29.0129733002901,15.138109030175695,-0.8660254037844386,0.5000000000000001,0.9384528782854576,0.9741198372215364,0.2365447331666702,0.702002161810015,0.7800663448380777,-1.2861509192422065,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,12,0,3,0,0,5,5,0.634666667,0.634554163518797,0.5518045696002807,1,1,-0.11533333300000004,0.0,0.0,6.985641817639208,1.4060969884160703,2.1972245773362196,0.75,0,0,1,0,1,0,0,2.2058823529411766,154935,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-0.9856129740972022,-1.1731446939116332,-0.7803455191751631,-1.0606983384260422,-1.1951785524965162,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
24,12,1,15,0,0,5,5,0.750646667,0.7504372712882207,1.1009457637457079,0,0,0.0006466670000000452,3.828641396489095,7.270312886079025,8.343077871169383,2.725235025856311,3.5553480614894135,0.75,0,0,0,0,0,0,0,2.293577981651376,159135,27.83542088107026,25.848492825942564,13.612152767145625,-0.8660254037844386,0.5000000000000001,0.9277054058868384,0.9424899172045305,0.21587501627695377,0.39748051090269754,0.3513594676960609,0.1762726874672926,-0.22888618729874646,-1.2647205579438707,0.6664451087488514,0.38566739363025804
25,1,0,0,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.22186666700000002,0.0,0.0,7.496097345175956,1.3711807233098425,2.70805020110221,0.75,0,0,1,0,1,0,0,3.8071065989847717,273630,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.40572287846610844,-1.0992948748235933,-0.6134853132140259,0.1762726874672926,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,1,1,12,0,0,0,5,0.850362069,0.8500693688588137,1.7351452285062192,0,0,0.100362069,4.406719247264253,7.315218389752975,8.848078421168667,3.1328821117012247,4.060443010546419,0.75,0,0,0,1,0,0,0,2.528334786399302,280590,32.23611367606585,29.703027381293097,17.893232366994514,0.0,1.0,1.2165929935214597,0.9555572554733032,0.5864942561413656,0.8480947314758638,0.9265270070534614,0.1762726874672926,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,2,0,4,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.17186666699999997,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,269940,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,2,1,16,0,0,0,5,1.000230409,0.9995822890559732,7.780303087908306,0,0,0.200230409,4.736198448394496,7.242797922793756,8.830689198760998,3.1144038032714896,4.04305126783455,0.8,0,0,0,1,0,0,0,2.5310834813499112,276780,34.303328283970664,29.28300332442074,19.148693141497397,0.0,1.0,1.3812463381577667,0.9344831629475895,0.5737323286730242,0.8276687580304326,0.9067224814303124,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,3,0,5,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.17186666699999997,0.0,0.0,6.8679744089702925,1.3711807233098425,2.0794415416798357,0.8,0,0,1,0,1,0,0,2.030456852791878,251670,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0992948748235933,-1.329301807783477,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,3,1,17,0,0,0,5,1.000457471,0.9995822890559732,7.780303087908306,0,0,0.200457471,4.736198448394496,7.036148493750536,8.848078421168667,3.1144038032714896,4.060443010546419,0.8,0,0,0,1,0,0,0,2.575488454706927,258630,33.324595578774556,28.56987997261608,19.231063886344224,0.0,1.0,1.3812463381577667,0.8743489305834837,0.5864942561413656,0.8276687580304326,0.9265270070534614,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,4,0,6,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.17186666699999997,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,322920,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,4,1,18,0,0,0,5,0.900537069,0.9002024515655805,2.199476065981367,0,0,0.10053706899999992,4.48863636973214,7.267525427828172,8.804024902413179,3.1144038032714896,4.051784947803305,0.8,0,0,0,1,0,0,0,2.5532859680284195,329580,32.621278953302664,29.44645013625196,18.186989279043154,0.0,1.0,1.2575301092818796,0.9416787769902162,0.5541634366312982,0.8276687580304326,0.9166677981010531,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,5,0,7,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.27186666700000006,0.0,0.0,5.484796933490655,1.3711807233098425,0.6931471805599453,0.7,0,0,1,0,1,0,0,0.5076142131979695,263340,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-1.8818136069194566,-1.0992948748235933,-2.9079188935393216,-0.3112018481025408,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,5,1,19,0,0,0,5,0.656763743,0.6566327791378446,0.6483244371333269,1,1,-0.043236257,4.04305126783455,5.645446897643238,8.679482094459956,3.9296664406007413,4.07753744390572,0.7,0,0,0,0,0,0,1,1.1593633326783257,269220,22.82483123700912,23.019521112721684,16.48569293222587,0.0,1.0,1.0348542101784763,0.46965982344852675,0.4627616335753051,1.7288623410070258,0.9459929771454892,-0.3112018481025408,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,6,0,8,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.37186666700000004,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.6,0,0,1,0,1,0,0,2.5380710659898478,157515,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,-1.2861509192422065,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,6,1,20,0,0,0,5,0.600710606,0.6006264701553885,0.40807608344607404,0,1,0.000710606000000058,3.1780538303479458,6.684611727667927,8.284251797621916,2.933324813425374,3.4965075614664802,0.6,0,0,0,0,0,0,0,1.7562533262373603,161475,21.244055905503856,23.37279545125842,11.112089248559103,0.0,1.0,0.6025819432328481,0.7720530100284999,0.1727026382223141,0.6275035398673704,0.28435593563553735,-1.2861509192422065,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,7,0,9,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.27186666700000006,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.7,0,0,1,0,1,0,0,2.5380710659898478,248250,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,-0.3112018481025408,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,7,1,21,0,0,0,5,0.388830357,0.3889232305530493,-0.4518406234760227,1,1,-0.31116964299999994,0.0,7.01211529430638,8.812992231969966,3.1587011018321305,4.02535169073515,0.7,0,0,0,0,1,0,0,2.3789294817332203,254970,0.0,28.226230155565986,0.0,0.0,1.0,-0.9856129740972022,0.8673553569427573,0.5607445480062361,0.8766351148560375,0.8865674150869745,-0.3112018481025408,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,8,0,10,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.321866667,0.0,0.0,6.8679744089702925,1.3711807233098425,2.0794415416798357,0.65,0,0,1,0,1,0,0,2.030456852791878,223380,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.8667014757335281,-1.0992948748235933,-1.329301807783477,-0.7986763836723731,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,8,1,22,0,0,0,5,0.286984568,0.28716252575438594,-0.9092051007669468,1,1,-0.213015432,0.0,7.0431599159883405,8.776630098427717,3.1587011018321305,3.9889840465642745,0.5,0,0,0,0,1,0,0,2.2939677145284625,229860,0.0,28.095052542278466,0.0,0.0,1.0,-0.9856129740972022,0.8763892289574162,0.5340584259944958,0.8766351148560375,0.8451544323417699,-2.2610999903818723,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,9,0,11,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.22186666700000002,0.0,0.0,5.484796933490655,1.3711807233098425,0.6931471805599453,0.75,0,0,1,0,1,0,0,0.5076142131979695,250140,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-1.8818136069194566,-1.0992948748235933,-2.9079188935393216,0.1762726874672926,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,9,1,23,0,0,0,5,0.850610526,0.8503176182923977,1.737094354431423,0,0,0.10061052599999998,4.406719247264253,6.9874902470009905,8.830689198760998,3.3714252233284854,4.04305126783455,0.75,0,0,0,1,0,0,0,1.9574175824175823,256980,30.791907761530517,28.25078130211891,17.816591839642655,0.0,1.0,1.2165929935214597,0.8601895577266866,0.5737323286730242,1.1117809494117135,0.9067224814303124,0.1762726874672926,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,10,0,1,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.17186666699999997,0.0,0.0,7.0909098220799835,1.3711807233098425,2.302585092994046,0.8,0,0,1,0,1,0,0,2.5380710659898478,273390,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7030894690818731,-1.0992948748235933,-1.0752012122964671,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,10,1,13,0,0,0,5,0.920236905,0.9198858298913951,2.4407968207437056,0,0,0.12023690499999995,4.543294782270004,7.018401799069201,8.812992231969966,3.1144038032714896,4.02535169073515,0.8,0,0,0,1,0,0,0,2.4866785079928952,280110,31.88666827358551,28.251535548141824,18.288359333318745,0.0,1.0,1.2848450062647483,0.8691847069676562,0.5607445480062361,0.8276687580304326,0.8865674150869745,0.663747223037126,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,11,0,2,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.321866667,0.0,0.0,6.398594934535208,1.3711807233098425,1.6094379124341003,0.65,0,0,1,0,1,0,0,1.2690355329949239,268200,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-1.2111784550622335,-1.0992948748235933,-1.8645097551743899,-0.7986763836723731,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,11,1,14,0,0,0,5,0.650148148,0.6500227109507101,0.6191390382559534,0,1,0.0001481479999999591,3.912023005428146,7.257002707092073,8.776630098427717,3.0007198150650303,3.9889840465642745,0.65,0,0,0,0,0,0,0,2.6865671641791042,274680,28.38956154059852,28.948068024464032,15.604997358445301,0.0,1.0,0.9693743814879545,0.9386167035222327,0.5340584259944958,0.702002161810015,0.8451544323417699,-0.7986763836723731,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
25,12,0,3,0,0,0,5,0.971866667,0.9714724592581454,3.5279429572500653,0,0,0.22186666700000002,0.0,0.0,6.985641817639208,1.4060969884160703,2.1972245773362196,0.75,0,0,1,0,1,0,0,2.2058823529411766,160215,0.0,0.0,0.0,0.0,1.0,-0.9856129740972022,-1.1731446939116332,-0.7803455191751631,-1.0606983384260422,-1.1951785524965162,0.1762726874672926,-0.22888618729874646,-0.028538824941726406,1.3678317129691895,0.4705348441537079
