date,t,team,dept_bin,team_dept_idx,split_code,actual_y,y_pred,pred_var,pred_sd,y_lo80,y_hi80,y_lo95,y_hi95,theta_pred_intercept,theta_filt_intercept,theta_pred_log_incentive,theta_filt_log_incentive,theta_pred_log_wip_imputed,theta_filt_log_wip_imputed,theta_pred_log_workers,theta_filt_log_workers,baseline_group_mean,low_actual,p_low,alarm
2015-01-17,13,10,1,13,0,0.650198653,0.6539406883505523,0.05895641119115759,0.24280941330837566,0.44816473746537167,0.8597166392357329,0.29302274054518784,1.0148586361559166,0.4702551954035431,0.46938661590680525,0.15799777799024414,0.1581320160689637,0.02833198441515784,0.02838217019417973,0.03726991207513613,0.03744478296360118,0.7631772245641025,1,0.6538058687076462,1
2015-01-18,14,10,1,13,0,0.700094156,0.6639708045229868,0.05857211626867355,0.2420167685691914,0.4588666036441069,0.8690750054018668,0.3042310635618594,1.0237105454841142,0.46938661590680525,0.47768544707376737,0.1581320160689637,0.15715050069797956,0.02838217019417973,0.027397855366004364,0.03744478296360118,0.035940900974836876,0.7631772245641025,1,0.6388804602272178,1
2015-01-19,15,10,1,13,0,0.750057359,0.7037039338250798,0.058367460730098075,0.24159358586290752,0.4989583715286058,0.9084494961215538,0.3445932221582356,1.0628146454919238,0.47768544707376737,0.4876023426977731,0.15715050069797956,0.15730423141698213,0.027397855366004364,0.025637477372876208,0.035940900974836876,0.03368663048066298,0.7631772245641025,0,0.5759831481111098,1
2015-01-20,16,10,1,13,0,0.750057359,0.7115904842211056,0.05819433862317181,0.24123502776995676,0.5071487924851639,0.9160321759570473,0.3530127422168191,1.070168226225392,0.4876023426977731,0.49595019839698956,0.15730423141698213,0.15714796838593598,0.025637477372876208,0.024431067361935337,0.03368663048066298,0.03175275097499039,0.7631772245641025,0,0.5632523483388705,1
2015-01-21,17,10,1,13,0,0.800020563,0.7311049045841265,0.05815271099115824,0.24114873209527402,0.5267363466458953,0.9354734625223576,0.3726554346158645,1.0895543745523883,0.49595019839698956,0.5106283513414418,0.15714796838593598,0.15730099569292974,0.024431067361935337,0.02226127735678681,0.03175275097499039,0.028073372951799274,0.7631772245641025,0,0.5312269787161257,1
2015-01-22,18,10,1,13,0,0.800020563,0.7173844368190263,0.058422249205076576,0.24170694902107506,0.5125428015929676,0.922226072045085,0.3581052193358504,1.0766636543022021,0.5106283513414418,0.5304620340927735,0.15730099569292974,0.15503862671909807,0.02226127735678681,0.02012377963868475,0.028073372951799274,0.023974939992349405,0.7631772245641025,0,0.5536697340529929,1
2015-01-24,19,10,1,13,0,0.80062987,0.7466038755587099,0.0582839159461193,0.24142062038301387,0.5420048979255341,0.9512028531918857,0.387750264080832,1.1054574870365879,0.5304620340927735,0.5430809044942441,0.15503862671909807,0.1542821272221725,0.02012377963868475,0.018430076777188623,0.023974939992349405,0.021132146583941865,0.7631772245641025,0,0.5056118360701883,1
2015-01-25,20,10,1,13,0,0.800020563,0.7545989826686151,0.05837559412357189,0.24161041807747424,0.5498391554187739,0.9593588099184563,0.39546325117961634,1.113734714157614,0.5430809044942441,0.554010865409902,0.1542821272221725,0.15340858740437668,0.018430076777188623,0.017028025656826755,0.021132146583941865,0.018758417021571064,0.7631772245641025,0,0.49240671051837803,0
2015-01-26,21,10,1,13,0,0.800020563,0.7434019618291371,0.059097460753312195,0.24309969303417928,0.5373800048860115,0.9494239187722627,0.38205253502343633,1.104751388634838,0.554010865409902,0.5691362255033795,0.15340858740437668,0.15123011038040232,0.017028025656826755,0.014981375827217758,0.018758417021571064,0.016132598495971425,0.7631772245641025,0,0.510826477089981,1
2015-01-27,22,10,1,13,0,0.900129762,0.7696297868282892,0.05891612565793605,0.24272644202462998,0.5639241523883249,0.9753354212682535,0.4088351696016212,1.1304244040549571,0.5691362255033795,0.6028481015222495,0.15123011038040232,0.14838871808844356,0.014981375827217758,0.009119593556930804,0.016132598495971425,0.009829621228444128,0.7631772245641025,0,0.4677718509360299,0
2015-01-28,23,10,1,13,0,0.850532143,0.7782160392990911,0.05925541512870718,0.2434243519632068,0.5719189406350423,0.9845131379631399,0.41638403139076857,1.1400480472074137,0.6028481015222495,0.6224081328928259,0.14838871808844356,0.145757194262027,0.009119593556930804,0.006172107936928134,0.009829621228444128,0.006619368174882047,0.7631772245641025,0,0.4538607587072684,0
2015-01-29,24,10,1,13,0,0.900129762,0.8168898152645901,0.05892413310784929,0.24274293626766832,0.611170202295132,1.0226094282340483,0.4560706805850488,1.1777089499441316,0.6224081328928259,0.6432240571356933,0.145757194262027,0.14492420911532963,0.006172107936928134,0.002041530802774516,0.006619368174882047,0.002556612329355704,0.7631772245641025,0,0.3914436955389452,0
2015-01-31,25,10,1,13,0,0.920236905,0.8334702800411841,0.058906427503194414,0.2427064636617542,0.6277815768501442,1.0391589832322239,0.4727053591497256,1.1942352009326425,0.6432240571356933,0.6649272761978452,0.14492420911532963,0.1439047192104533,0.002041530802774516,-0.0020983365370339183,0.002556612329355704,-0.0015899870698120478,0.7631772245641025,0,0.36545528112659365,0
2015-02-01,26,10,1,13,0,0.850532143,0.8312181713528257,0.05910126297087119,0.24310751319297227,0.6251895869870241,1.0372467557186273,0.4698571204686981,1.1925792222369533,0.6649272761978452,0.6700479288488319,0.1439047192104533,0.14325490876852226,-0.0020983365370339183,-0.002806371359251413,-0.0015899870698120478,-0.002420797676838864,0.7631772245641025,0,0.3691583335286948,0
2015-02-02,27,10,1,13,0,0.900129762,0.8431931308928841,0.06141010487867327,0.24781062301417442,0.6331787583222974,1.0532075034634707,0.4748412606585374,1.2115450011272308,0.6700479288488319,0.6791823429833285,0.14325490876852226,0.14057200416587012,-0.002806371359251413,0.0021386246039826313,-0.002420797676838864,-0.006637225959277914,0.7631772245641025,0,0.3534339433832743,0
2015-02-03,28,10,1,13,0,0.999995238,0.8535304145364115,0.05980769097628035,0.244556110077586,0.6462741743012631,1.06078665477156,0.490016133233132,1.2170446958396912,0.6791823429833285,0.7201588029832586,0.14057200416587012,0.1371274280526828,0.0021386246039826313,-0.006455404555833422,-0.006637225959277914,-0.012234303769105049,0.7631772245641025,0,0.3360235609989136,0
2015-02-04,29,10,1,13,0,0.999995238,0.8931215891557616,0.059667217032573626,0.24426873936829008,0.6861088896472933,1.1001342886642298,0.5300344628183676,1.2562087154931554,0.7201588029832586,0.748445845322916,0.1371274280526828,0.13600963264562188,-0.006455404555833422,-0.012998887813305132,-0.012234303769105049,-0.016468309097403315,0.7631772245641025,0,0.2789651205644038,0
2015-02-05,30,10,1,13,0,0.999995238,0.9106801289811823,0.05972919470239594,0.24439557013660443,0.7035599430223505,1.1178003149400142,0.5474044782369507,1.273955779725414,0.748445845322916,0.7722582528540762,0.13600963264562188,0.13461371039349046,-0.012998887813305132,-0.018309693595221443,-0.016468309097403315,-0.01966063180693685,0.7631772245641025,0,0.25544283144858304,0
2015-02-07,31,10,1,13,0,0.900129762,0.9080714678061601,0.05992574984708734,0.24479736486957399,0.70061076912951,1.1155321664828102,0.5441985793828512,1.271944356229469,0.7722582528540762,0.7700241023034807,0.13461371039349046,0.13492301800583087,-0.018309693595221443,-0.01793482979584929,-0.01966063180693685,-0.019433425803117778,0.7631772245641025,0,0.25922914448433687,0
2015-02-08,32,10,1,13,0,0.9008,0.9057387284629705,0.05959093605765005,0.24411254793158432,0.6988583979634724,1.1126190589624687,0.5428837689597719,1.2685936879661692,0.7700241023034807,0.7686736134346713,0.13492301800583087,0.1351306048500285,-0.01793482979584929,-0.017755636406174825,-0.019433425803117778,-0.019289662289991554,0.7631772245641025,0,0.26174360946613084,0
2015-02-09,33,10,1,13,0,0.9008,0.9060192710631458,0.059864676846062254,0.24467259112140505,0.6986643155548727,1.1133742265714188,0.5423318494407963,1.2697066926854954,0.7686736134346713,0.7672410634970447,0.1351306048500285,0.13534216411314734,-0.017755636406174825,-0.017531975452056443,-0.019289662289991554,-0.019163985968479947,0.7631772245641025,0,0.26184572282789753,0
2015-02-10,34,10,1,13,0,0.90063244,0.9045583257316039,0.05962620095536125,0.24418476806582604,0.6976167901635124,1.1114998612996954,0.5415960164255883,1.2675206350376196,0.7672410634970447,0.7661895053155636,0.13534216411314734,0.13550875425596307,-0.017531975452056443,-0.01739407321489563,-0.019163985968479947,-0.01907005165881042,0.7631772245641025,0,0.26338103896802495,0
2015-02-11,35,10,1,13,0,0.850364583,0.8970313692589469,0.06120152028185628,0.2473894102055629,0.6873739658232717,1.1066887726946222,0.5293056002140146,1.2647571383038791,0.7661895053155636,0.7529984605192144,0.13550875425596307,0.13758459889184216,-0.01739407321489563,-0.014668051501167678,-0.01907005165881042,-0.018700044533425657,0.7631772245641025,0,0.2761451394695229,0
2015-02-12,36,10,1,13,0,0.441392,0.6102003944612108,0.11441997084451881,0.33826021173723464,0.3235318680295341,0.8968689208928875,0.1074020071130235,1.112998781809398,0.7529984605192144,0.6968336171947317,0.13758459889184216,0.1629960744910268,-0.014668051501167678,-0.004416827953950762,-0.018700044533425657,-0.030524967567030485,0.7631772245641025,1,0.660302968383324,1
2015-02-16,39,10,1,13,0,0.35542803,0.513646676646362,0.08558387068103693,0.29254721102932585,0.26571897191642935,0.7615743813762946,0.07879722990440158,0.9484961233883225,0.6968336171947317,0.6638869886677125,0.1629960744910268,0.1852104838079705,-0.004416827953950762,-0.01819149359075454,-0.030524967567030485,-0.028753836406609036,0.7631772245641025,1,0.7904302848380551,1
2015-02-17,40,10,1,13,0,0.302117347,0.44657473999252817,0.07105505027419236,0.26656153187245973,0.2206693603654127,0.6724801196196436,0.050351052712839905,0.8427984272722164,0.6638869886677125,0.6403926027892954,0.1852104838079705,0.19942462393693994,-0.01819149359075454,-0.024507197732029046,-0.028753836406609036,-0.02952153975526214,0.7631772245641025,1,0.8725010270932773,1
2015-02-18,41,10,1,13,1,0.303574468,0.4022337162945282,0.06640126396094417,0.2576844270827094,0.18385149919364605,0.6206159333954103,0.019205178245322252,0.7852622543437342,0.6403926027892954,0.6265778437259792,0.19942462393693994,0.2069204624583902,-0.024507197732029046,-0.028900235629367412,-0.02952153975526214,-0.028567492169591712,0.7631772245641025,1,0.9114249613930085,1
2015-02-19,42,10,1,13,1,0.249416667,0.3752373481964113,0.0634434008261936,0.25187973484620313,0.16177448759117657,0.588700208801646,0.0008370489831553418,0.7496376474096673,0.6265778437259792,0.6109946779949078,0.2069204624583902,0.21463002944914256,-0.028900235629367412,-0.033731978547472063,-0.028567492169591712,-0.02709200621012875,0.7631772245641025,1,0.9316065460772845,1
2015-02-22,43,10,1,13,1,0.456875,0.34650946766102153,0.061347741171989524,0.2476847616870879,0.13660175995942828,0.5564171753626148,-0.02165531916802721,0.7146742544900703,0.6109946779949078,0.62371211947611,0.21463002944914256,0.20908968676253703,-0.033731978547472063,-0.030570623367443785,-0.02709200621012875,-0.028150399881589107,0.7631772245641025,1,0.9483486422157392,1
2015-02-23,44,10,1,13,1,0.417916667,0.36662728944499967,0.05996272094436128,0.24487286690109478,0.15910260435975757,0.5741519745302418,0.0026421729251754345,0.7306124059648239,0.62371211947611,0.6297153749306529,0.20908968676253703,0.20705239627977376,-0.030570623367443785,-0.029499554146660015,-0.028150399881589107,-0.02884927061688344,0.7631772245641025,1,0.9412787354819294,1
2015-02-24,45,10,1,13,1,0.471108491,0.3719720519242736,0.05897120715156773,0.24283987965646772,0.166170281439831,0.5777738224087161,0.011008818181759139,0.732935285666788,0.6297153749306529,0.6407208844148544,0.20705239627977376,0.203658800436236,-0.029499554146660015,-0.02796329995285185,-0.02884927061688344,-0.02985185040359898,0.7631772245641025,1,0.9402286991248259,1
2015-02-25,46,10,1,13,1,0.700058333,0.3885460824155196,0.058288031716191666,0.24142914429743495,0.18393988094134284,0.5931522838896963,0.029679800779355003,0.7474123640516841,0.6407208844148544,0.6798408254467269,0.203658800436236,0.1960352523810277,-0.02796329995285185,-0.026202975207570124,-0.02985185040359898,-0.03492642089361577,0.7631772245641025,1,0.9328219541600931,1
2015-02-26,47,10,1,13,1,0.700251773,0.433131627090494,0.057854679332035856,0.24052999674060585,0.2292874345556396,0.6369758196253484,0.07560186073420788,0.7906613934467801,0.6798408254467269,0.7163249320999291,0.1960352523810277,0.19146469638522962,-0.026202975207570124,-0.026686719606510444,-0.03492642089361577,-0.040228005961917036,0.7631772245641025,1,0.9061436390189557,1
2015-02-28,48,10,1,13,1,0.700236601,0.8263406185749409,0.06386461405827921,0.2527144911916988,0.612170319248895,1.0405109179009868,0.4506995167789977,1.201981720370884,0.7163249320999291,0.6807493571776653,0.19146469638522962,0.18384287422680923,-0.026686719606510444,-0.01981326484307997,-0.040228005961917036,-0.029540593131580944,0.7631772245641025,1,0.3812945964291259,0
2015-03-01,49,10,1,13,1,0.700236601,0.7728477335102818,0.06143993592075454,0.24787080489794386,0.5627823580391487,0.9829131089814149,0.4044064074278723,1.1412890595926912,0.6807493571776653,0.6625492524579628,0.18384287422680923,0.1804001907638144,-0.01981326484307997,-0.016294592581982858,-0.029540593131580944,-0.024666694763921526,0.7631772245641025,1,0.46327911233719526,0
2015-03-02,50,10,1,13,2,0.70013604,0.7594878944146966,0.06074718523936329,0.24646944078194216,0.5506101460193736,0.9683656428100195,0.39312959079004106,1.1258461980393522,0.6625492524579628,0.6485941170490654,0.1804001907638144,0.17789693592294345,-0.016294592581982858,-0.01385497604266218,-0.024666694763921526,-0.02088758364303614,0.7631772245641025,1,0.4846464227807658,0
2015-03-03,51,10,1,13,2,0.699984417,0.7495534518016143,0.060355268438632516,0.2456730926223556,0.5413505919847109,0.9577563116185176,0.384378859877343,1.1147280437258855,0.6485941170490654,0.6374025396876144,0.17789693592294345,0.17599353240962756,-0.01385497604266218,-0.011726915328945188,-0.02088758364303614,-0.01816081382947798,0.7631772245641025,1,0.5007251378511836,0
2015-03-04,52,10,1,13,2,0.700058333,0.7401991978458364,0.059563146702809384,0.2440556221495612,0.533367110768066,0.9470312849236069,0.37742885424012323,1.1029695414515497,0.6374025396876144,0.6288844925058988,0.17599353240962756,0.17464612710437233,-0.011726915328945188,-0.0100345797972466,-0.01816081382947798,-0.016341660554084786,0.7631772245641025,1,0.5160164460446154,1
2015-03-05,53,10,1,13,2,0.700422,0.7347187146851215,0.05951626690905246,0.2439595599870037,0.5279680383013394,0.9414693910689036,0.3720911602657895,1.0973462691044535,0.6288844925058988,0.6217920414814034,0.17464612710437233,0.17356421373961733,-0.0100345797972466,-0.008846145921973228,-0.016341660554084786,-0.014638581950693237,0.7631772245641025,1,0.5249728543343315,1
2015-03-07,54,10,1,13,2,0.700422,0.7295059044217654,0.059271858941354415,0.24345812564248995,0.5231801832637422,0.9358316255797887,0.3676236944769954,1.0913881143665356,0.6217920414814034,0.6159476096420323,0.17356421373961733,0.17272100567318255,-0.008846145921973228,-0.007787498465319573,-0.014638581950693237,-0.013377230514632986,0.7631772245641025,1,0.5335429983042725,1
2015-03-08,55,10,1,13,2,0.700422,0.7248091701313102,0.05886438789312079,0.2426198423318274,0.5191938767240581,0.9304244635385622,0.3641730053379263,1.0854453349246942,0.6159476096420323,0.6112488546020205,0.17272100567318255,0.17208521810368152,-0.007787498465319573,-0.00698909947801929,-0.013377230514632986,-0.012380326678284018,0.7631772245641025,1,0.5413472355598641,1
2015-03-09,56,10,1,13,2,0.700422,0.7207994118763926,0.05843725043126747,0.24173797887644272,0.5159314794903223,0.925667344262463,0.36147407084484434,1.080124752907941,0.6112488546020205,0.6074992579870288,0.17208521810368152,0.17161262701201244,-0.00698909947801929,-0.006446628424424232,-0.012380326678284018,-0.011552954468587931,0.7631772245641025,1,0.5480730472941812,1
2015-03-10,57,10,1,13,2,0.750608,0.7283592768351695,0.05844806471187291,0.24176034561497656,0.5234723891012514,0.9332461645690877,0.3690006893274623,1.0877178643428769,0.6074992579870288,0.6115471277316583,0.17161262701201244,0.17212690070530148,-0.006446628424424232,-0.007085771106695689,-0.011552954468587931,-0.012382689610947012,0.7631772245641025,0,0.5356629369590483,1
2015-03-11,58,10,1,13,2,0.750608,0.7313475698463353,0.05814085716735901,0.24112415301532739,0.5269998421694971,0.9356952975231735,0.37293463483350364,1.089760504859167,0.6115471277316583,0.6149316514064248,0.17212690070530148,0.17252615703295854,-0.007085771106695689,-0.007565269517645622,-0.012382689610947012,-0.013082666469147495,0.7631772245641025,0,0.5308298783908203,1
2015-01-01,0,11,1,14,0,0.800570492,0.7988366646481253,0.12246157655174776,0.34994510505470394,0.5022654330427394,1.0954078962535112,0.2786695614046051,1.3190037678916455,0.6332285028780488,0.6340150658513755,0.13242990040885458,0.13256924355102115,0.033094774784278046,0.03321256807921311,0.04380698488118558,0.04383468155796687,0.6332285028780488,0,0.4445057134384208,0
2015-01-03,1,11,1,14,0,0.800237288,0.7985607309313867,0.08218933611831948,0.28668682585413563,0.5555995813096228,1.0415218805531505,0.3724223063938758,1.2246991554688975,0.6340150658513755,0.6345375238384512,0.13256924355102115,0.13264688805688898,0.03321256807921311,0.03328045139810876,0.04383468155796687,0.04384229301919679,0.6332285028780488,0,0.4327465225335703,0
2015-01-04,2,11,1,14,0,0.750348457,0.8160582331240935,0.07591476491580827,0.2755263416005959,0.5825553628512219,1.0495611033969652,0.4065090298132982,1.2256074364348888,0.6345375238384512,0.6185610577039908,0.13264688805688898,0.13127086442806116,0.03328045139810876,0.03339379703593491,0.04384229301919679,0.03762919255035128,0.6332285028780488,0,0.40526092007192277,0
2015-01-05,3,11,1,14,0,0.800250962,0.8038876825484708,0.06876563722990395,0.26223202937456735,0.5816514666544437,1.0261238984424979,0.41409947540633785,1.1936758896906037,0.6185610577039908,0.6178586416782658,0.13127086442806116,0.13121220264157651,0.03339379703593491,0.03337456890387868,0.03762919255035128,0.03737673000381874,0.6332285028780488,0,0.41859223783358757,0
2015-01-06,4,11,1,14,0,0.750057851,0.794781218896269,0.06477005999254379,0.25449962670413445,0.5790980541811707,1.0104643836113674,0.4164866472989533,1.1730757904935847,0.6178586416782658,0.6094643028140456,0.13121220264157651,0.13121484223064547,0.03337456890387868,0.033628857685711666,0.03737673000381874,0.03508970862850087,0.6332285028780488,0,0.43016351012665344,0
2015-01-07,5,11,1,14,0,0.412119835,0.776665892153641,0.06258485364480906,0.250169649727558,0.5646522932824927,0.9886794910247894,0.40480750597079146,1.1485242783364906,0.6094643028140456,0.5407944362838677,0.13121484223064547,0.1365769494838195,0.033628857685711666,0.03740316648297415,0.03508970862850087,0.021417737320717403,0.6332285028780488,1,0.45755663584817563,0
2015-01-08,6,11,1,14,0,0.349951389,0.6920891499981519,0.06184545592722826,0.24868746636537245,0.48133167084075024,0.9028466291555535,0.3224339180096245,1.0617443819866792,0.5407944362838677,0.46926123772054984,0.1365769494838195,0.14322060972368375,0.03740316648297415,0.052448177284815885,0.021417737320717403,0.01342449777614153,0.6332285028780488,1,0.5920672609677483,1
2015-01-10,7,11,1,14,0,0.673245283,0.6408803504286835,0.060081948873310496,0.24511619463697312,0.433149450124909,0.848611250732458,0.27653354551350123,1.0052271553438659,0.46926123772054984,0.4750917504751013,0.14322060972368375,0.14233628914386715,0.052448177284815885,0.05252775390658752,0.01342449777614153,0.013773973332731903,0.6332285028780488,1,0.671903424218798,1
2015-01-11,8,11,1,14,0,0.600229846,0.6315674601301412,0.05997197123818513,0.24489175412452158,0.42402676851406784,0.8391081517462146,0.2675542691719084,0.995580651088374,0.4750917504751013,0.46895829595641986,0.14233628914386715,0.14384972765879106,0.05252775390658752,0.052425621463355596,0.013773973332731903,0.013649198872108179,0.6332285028780488,1,0.6856692975029907,1
2015-01-12,9,11,1,14,0,0.64998056,0.6560292675454398,0.058688738008115054,0.2422575860692809,0.450720978820889,0.8613375562699905,0.2959315694658314,1.0161269656250482,0.46895829595641986,0.4679477677194801,0.14384972765879106,0.1439713213729852,0.052425621463355596,0.05240701229198951,0.013649198872108179,0.013672461660599189,0.6332285028780488,1,0.6509534761458776,1
2015-01-13,10,11,1,14,0,0.582301029,0.6332397043948299,0.059071886341955177,0.24304708667654334,0.42726233025068905,0.8392170785389708,0.2719684729868313,0.9945109358028286,0.4679477677194801,0.45718090344798673,0.1439713213729852,0.14574498367774216,0.05240701229198951,0.05407391997178951,0.013672461660599189,0.014133452567095993,0.6332285028780488,1,0.6845291977848142,1
2015-01-14,11,11,1,14,0,0.35003125,0.5997413814225244,0.060024561976397196,0.24499910607264916,0.39210971125292493,0.8073730515921239,0.2355686198599926,0.9639141429850562,0.45718090344798673,0.401281524293825,0.14574498367774216,0.16426178534745825,0.05407391997178951,0.056140312725776936,0.014133452567095993,0.01576614977261373,0.6332285028780488,1,0.7301619029663473,1
2015-01-15,12,11,1,14,0,0.500025069,0.5805169847806645,0.05867249777956965,0.24222406523623877,0.3752371042681337,0.7857968652931953,0.22046911290056564,0.9405648566607634,0.401281524293825,0.38466548039990006,0.16426178534745825,0.16840525990491764,0.056140312725776936,0.05706191238132521,0.01576614977261373,0.016855257670416176,0.6332285028780488,1,0.757941161915135,1
2015-01-17,13,11,1,14,0,0.600273268,0.5901650232913236,0.05789889822529627,0.2406218988897234,0.3862429455877462,0.794087100994901,0.23249865129604486,0.9478313952866023,0.38466548039990006,0.3866064922325191,0.16840525990491764,0.16805272437213584,0.05706191238132521,0.05692720487978032,0.016855257670416176,0.016685851098702863,0.6332285028780488,1,0.7467373420157146,1
2015-01-18,14,11,1,14,0,0.650299575,0.6056259255573109,0.057555557996467784,0.23990739462648453,0.4023093754244161,0.8089424756902057,0.2490216104603734,0.9622302406542483,0.3866064922325191,0.3949715240150308,0.16805272437213584,0.16683417018171673,0.05692720487978032,0.0562588754126343,0.016685851098702863,0.01580529016751596,0.6332285028780488,1,0.7263433160352671,1
2015-01-19,15,11,1,14,0,0.700170388,0.6262396506982436,0.05732809835881889,0.2394328681672984,0.4233252519153675,0.8291540494811197,0.27034068352622903,0.9821386178702582,0.3949715240150308,0.4084307672765267,0.16683417018171673,0.1651337836930756,0.0562588754126343,0.05562612820970592,0.01580529016751596,0.01388482645991947,0.6332285028780488,1,0.6973833712227389,1
2015-01-20,16,11,1,14,0,0.700170388,0.6358742733303275,0.057448381798582096,0.2396839206091683,0.43274711280051614,0.8390014338601389,0.2796021355679449,0.9921464110927102,0.4084307672765267,0.42120135720926244,0.1651337836930756,0.16336289610633606,0.05562612820970592,0.05468636300846509,0.01388482645991947,0.01189702927532885,0.6332285028780488,1,0.6830165797178549,1
2015-01-21,17,11,1,14,0,0.700170388,0.6465145451838397,0.057552441305744544,0.2399008989265037,0.4432035000221979,0.8498255903454814,0.2899198854568267,1.0031092049108525,0.42120135720926244,0.4323889105238499,0.16336289610633606,0.1616250655796568,0.05468636300846509,0.05396371410250177,0.01189702927532885,0.009995889710577507,0.6332285028780488,1,0.6668994171467933,1
2015-01-22,18,11,1,14,0,0.700170388,0.6546727931717041,0.05772576445638797,0.2402618664215942,0.4510558355310986,0.8582897508123096,0.297541582386899,1.0118040039565093,0.4323889105238499,0.4424702441645495,0.1616250655796568,0.15997990839932877,0.05396371410250177,0.05321731628319134,0.009995889710577507,0.008208022189749224,0.6332285028780488,1,0.654229169572268,1
2015-01-24,19,11,1,14,0,0.750041201,0.6638698639302282,0.05816732725109279,0.24117903567908383,0.45947562433209455,0.8682641035283618,0.30537534996169136,1.022364377898765,0.4424702441645495,0.4637262588924879,0.15997990839932877,0.15756568420919106,0.05321731628319134,0.04955338166889186,0.008208022189749224,0.0045399899430394585,0.6332285028780488,0,0.6394994464829415,1
2015-01-25,20,11,1,14,0,0.59114168,0.6373586392607127,0.0611597324360338,0.24730493815537488,0.4277728241387434,0.846944454382682,0.2697584315710235,1.0049588469504018,0.4637262588924879,0.4492610329051601,0.15756568420919106,0.15979682406605866,0.04955338166889186,0.05329374473253753,0.0045399899430394585,0.006353978459079407,0.6332285028780488,1,0.6756164348591701,1
2015-01-26,21,11,1,14,0,0.350066986,0.591457722986956,0.062309887720066445,0.24961948585810853,0.37991037660509996,0.803005069368812,0.22041711405587294,0.962498331918039,0.4492610329051601,0.3721342475136889,0.15979682406605866,0.18039894927345887,0.05329374473253753,0.06542023497145728,0.006353978459079407,0.015054345876338495,0.6332285028780488,1,0.7373300817281305,1
2015-01-27,22,11,1,14,0,0.37046657,0.5530625820885584,0.06131193783006444,0.24761247510992745,0.3432161357645565,0.7629090284125604,0.18500524382473266,0.9211199203523841,0.3721342475136889,0.3185099594077813,0.18039894927345887,0.19487306840503713,0.06542023497145728,0.06962803706459182,0.015054345876338495,0.023794537346195584,0.6332285028780488,1,0.7867936648434812,1
2015-01-28,23,11,1,14,0,0.500567308,0.586796012749224,0.05877394594305804,0.24243338454729796,0.3813387384541172,0.7922532870443308,0.22643700344181472,0.9471550220566333,0.3185099594077813,0.29649890465917705,0.19487306840503713,0.19733966426105276,0.06962803706459182,0.0725064657096271,0.023794537346195584,0.02867461983674606,0.6332285028780488,1,0.749587126161702,1
2015-01-29,24,11,1,14,0,0.60059761,0.5746909730450906,0.05923561620671306,0.24338368106081612,0.3684283421288066,0.7809536039613747,0.2129194193770969,0.9364625267130844,0.29649890465917705,0.3032806650290685,0.19733966426105276,0.19659228553840966,0.0725064657096271,0.07176834572726169,0.02867461983674606,0.02697966667966654,0.6332285028780488,1,0.7643295459982274,1
2015-01-31,25,11,1,14,0,0.650148148,0.5840171431893577,0.05887658172348562,0.24264497052996095,0.3783805541544177,0.7896537322242978,0.22334362721762024,0.9446906591610952,0.3032806650290685,0.3203093628479521,0.19659228553840966,0.19488304206314475,0.07176834572726169,0.06918011833395622,0.02697966667966654,0.023462976775854662,0.6332285028780488,1,0.7530302392973236,1
2015-02-01,26,11,1,14,0,0.700508929,0.6312876666840155,0.05898294987432086,0.24286405636553315,0.42546540693917145,0.8371099264288595,0.2702884960801509,0.9922868372878801,0.3203093628479521,0.33735737898105106,0.19488304206314475,0.19509219550553802,0.06918011833395622,0.06531225167464128,0.023462976775854662,0.019539040848408174,0.6332285028780488,1,0.6875089086502767,1
2015-02-02,27,11,1,14,0,0.700398148,0.660405264900175,0.05901021079942882,0.24292017371850536,0.45453544686048697,0.8662750829398631,0.29932268006786256,1.0214878497324875,0.33735737898105106,0.34454874372483035,0.19509219550553802,0.1935017747037489,0.06531225167464128,0.06717083101579567,0.019539040848408174,0.016965835611141525,0.6332285028780488,1,0.6438704582821206,1
2015-02-03,28,11,1,14,0,0.700513566,0.6208487661464195,0.06035895526097536,0.24568059602047404,0.41263954735495395,0.829057984937885,0.2556630209846622,0.9860345113081768,0.34454874372483035,0.3673482639544946,0.1935017747037489,0.19232679168968317,0.06717083101579567,0.06141729825700553,0.016965835611141525,0.013242221765668319,0.6332285028780488,1,0.7004473468543218,1
2015-02-04,29,11,1,14,0,0.700278846,0.6359648674175405,0.06008880461543034,0.24513017891608194,0.42822211572673846,0.8437076191083426,0.2715972759222635,1.0003324589128175,0.3673482639544946,0.38529330810631407,0.19232679168968317,0.1911910539166699,0.06141729825700553,0.057414518841469225,0.013242221765668319,0.010166842921606939,0.6332285028780488,1,0.6791067180499779,1
2015-02-05,30,11,1,14,0,0.7504,0.5780204900491247,0.07057702509160071,0.26566336798964346,0.35287628571797075,0.8031646943802786,0.18313185589180964,0.9729091242064398,0.38529330810631407,0.44365378297418545,0.1911910539166699,0.18747785761481214,0.057414518841469225,0.05061091221884076,0.010166842921606939,-0.010516674774330607,0.6332285028780488,0,0.7413001117864337,1
2015-02-07,31,11,1,14,0,0.750027778,0.6536281063686331,0.0656783911615839,0.25627795683902255,0.436437843681062,0.8708183690562042,0.27269018065230266,1.0345660320849634,0.44365378297418545,0.4705455700199435,0.18747785761481214,0.18690145196969726,0.05061091221884076,0.04669052400980154,-0.010516674774330607,-0.01959631080265535,0.6332285028780488,0,0.646558060543719,1
